Date,Unnamed 0,sma5,Unnamed 1,Close,Close,Close,Close,Close,Close,t_n
2007-02-07,1298530000.0,12664.41796875,0.07563546281299224,75.0,100.00756847103699,99.99857817359856,100.00372945538417,100.00214402919708,100.00046845951047,12637.6298828125
2007-02-08,1104710000.0,12657.2080078125,-0.176330863475604,66.66666666666666,99.9939696982333,99.99668104073119,99.9932746183888,99.98800212814136,99.97553579677225,12580.830078125
2007-02-09,884380000.0,12642.6759765625,-0.5033681340058171,66.66666666666666,99.98780560821183,99.9830319333252,99.97610271147238,99.96391983745332,99.9523038781344,12552.5498046875
2007-02-12,709400000.0,12620.837890625,-0.5947671482863652,66.66666666666666,99.98165767966323,99.97611719985812,99.96800011330735,99.9642322715749,99.97616066501539,12654.849609375
2007-02-13,914340000.0,12618.5458984375,0.22447300791356134,66.66666666666666,99.99809437314111,99.99750085154878,100.0048225364743,100.03108186564423,100.08600306627307,12741.8603515625
2007-02-14,1125220000.0,12633.5439453125,0.8130488565908941,66.66666666666666,100.01250904888805,100.021752361917,100.04490185651117,100.07927245225909,100.0725418382451,12765.009765625
2007-02-15,1308500000.0,12659.019921875,0.8656729528340306,66.66666666666666,100.02124240448033,100.03847703606681,100.0592491597506,100.04587220648938,100.01920257473367,12767.5703125
2007-02-16,1552060000.0,12696.36796875,0.7135589030498984,66.66666666666666,100.03120591724519,100.04496723030263,100.03128861831249,100.01066200834617,100.00212144195868,12786.6396484375
2007-02-20,1757820000.0,12743.1859375,0.5918020149906597,75.0,100.03913087523112,100.02741282747064,100.01236982387915,100.00895344845188,100.01578545494507,12738.41015625
2007-02-21,1544350000.0,12759.898046875,-0.03123289835319361,66.66666666666666,100.0139375904511,99.99928652850261,99.9926478464256,99.98791104865904,99.96003664237301,12686.01953125
2007-02-22,1337490000.0,12748.7298828125,-0.4829575945259852,58.333333333333336,99.99070911357293,99.98358574828276,99.97740718372411,99.95821804811365,99.95639945385427,12647.48046875
2007-02-23,1122060000.0,12725.2240234375,-0.6627039959863223,50.0,99.98042817206047,99.9750048545859,99.96141132113284,99.96209866051277,99.96779786717124,12632.259765625
2007-02-26,891980000.0,12698.1619140625,-0.6095347026474972,50.0,99.97745405862683,99.96787120954727,99.9704827319387,99.97752437098089,99.98725087479055,12216.240234375
2007-02-27,498680000.0,12584.08203125,-3.182805834666549,50.0,99.90337876513308,99.88921429582311,99.86681924314604,99.81632993113345,99.64540898747636,12268.6298828125
