Date,sma10,wma10,ema10,mom,stck%,stcd%,RSI_10,macd,r,ad,cci,roc,obv,dis,lband,hband,t_n
2011-03-01,67141.0,66956.03636363636,66842.59195772787,-1328.0,8.91134588883785,67.49095902404434,43.254877183031546,-456.86867295360287,-91.08865411116216,-1406505078.022882,-66.66666666666448,-0.14772162011425816,2473270700.0,-0.000133748380274348,66072.26729254346,68209.73270745654,67282.0
2011-03-02,67112.1,66981.67272727273,66922.48432905007,-403.0,56.63757464400552,63.742484558341644,52.44393589449077,-419.9266005421268,-43.36242535599449,-1408418019.7671664,66.66666666667902,-0.4276982729277352,2475789300.0,2.531585213396603e-05,66076.31954064225,68147.88045935777,68146.0
2011-03-03,67158.2,67169.65454545454,67144.94172376824,79.0,96.32521819016996,63.86982503020838,58.63333739242515,-368.45200405371486,-3.6747818098300415,-1410682595.873361,66.66666666666865,0.6810962547093152,2478043900.0,0.0001470855383259234,65991.73772457596,68324.66227542404,68012.0
2011-03-04,67152.7,67324.89090909091,67302.5886830831,753.0,90.41916167664671,63.28941340689918,57.347153216266136,-311.34819518948643,-9.580838323353293,-1409228318.2529645,66.66666666671215,-0.08080273847826407,2476203900.0,0.00012796209236560897,66003.03220450974,68302.36779549025,67264.0
2011-03-09,67153.2,67345.12727272727,67295.57255888617,824.0,55.96499309074159,61.18282482998759,50.4792282181687,-263.62030703875706,-44.035006909258406,-1407954351.164357,-66.66666666666224,0.00743394935993696,2474796300.0,1.649958602121759e-05,66003.34338285706,68303.05661714294,66041.0
2011-03-10,67113.3,67142.90909090909,67067.4684572705,-869.0,7.90363482671175,56.2154685976944,41.45904560393259,-241.41878104340785,-92.09636517328825,-1405552247.0274098,-66.6666666666649,-0.6005418422636966,2472421300.0,-0.0001597745901334017,65845.57130663247,68381.02869336754,66685.0
2011-03-11,67090.8,67065.03636363636,66997.92873776678,-264.0,42.31491920330703,53.703580166626935,47.000124962954004,-226.82053994144172,-57.68508079669297,-1406392852.5256915,66.66666666672107,-0.33627260499177997,2474912300.0,-6.0485193200856586e-05,65801.63164792673,68379.96835207328,67169.0
2011-03-14,67112.8,67079.25454545455,67029.03260362736,266.0,60.50357008643367,53.239199184003915,50.882419842124335,-210.31710203003573,-39.49642991356633,-1406469626.983523,66.66666666667103,0.32860834366458047,2476786500.0,8.373961449976322e-06,65826.55653938014,68399.04346061987,67005.0
2011-03-15,67123.0,67059.65454545454,67024.66303933147,-378.0,55.930359085963,53.6187763371733,49.51682324735336,-195.3388512224242,-44.069640914036995,-1403614081.2943733,-66.66666666666057,0.1524595309627371,2473934300.0,-1.7579667178165456e-05,65841.96604260958,68404.03395739042,66003.0
2011-03-16,66985.0,66856.01818181819,66838.90612308937,-240.0,19.58650707290533,49.44972837657224,41.88550168794967,-196.19588620190135,-80.41349292709467,-1402209515.7696316,-66.66666666665424,-2.0479943012332487,2470877500.0,-0.0001465999850712846,65556.85715000663,68413.14284999337,66216.0
2011-03-17,66982.3,66716.2,66725.65046434585,-1066.0,27.31229597388466,51.28982338507692,43.92664225578428,-203.66614124283154,-72.68770402611534,-1404245467.6412895,66.66666666711443,-0.04075902359494588,2472862500.0,-0.00011440335730484067,65548.46540703358,68416.13459296642,66880.0
2011-03-18,66942.1,66697.6,66753.71401628296,-1266.0,51.39644541167936,50.76571046184431,50.00842881318399,-204.9592355933893,-48.60355458832064,-1407093139.620724,66.66666666667338,-0.5974852114978746,2475705300.0,-9.276673423750646e-06,65521.65093016781,68362.5490698322,66690.0
