Date,sma10,wma10,ema10,mom,stck%,stcd%,RSI_10,macd,r,ad,cci,roc,obv,dis,lband,hband,t_n
2009-01-07,4815.7400390625,4877.541521661932,4854.758282804153,181.0703125,67.59107288748832,70.636262369568,61.08830582738391,23.526831295393542,-32.40892711251167,3482280780.377172,-66.66666666666745,4.865587266386955,-719127000.0,0.0002527756373762814,4527.160295519661,5104.319782605338,4879.91015625
2009-01-08,4828.091064453125,4889.208815696023,4859.331350703398,183.2099609375,56.842229079131656,68.09807836258754,56.380574658671186,31.33866735871325,-43.157770920868344,3702244820.61105,-66.66666666666741,2.596717190356291,-875460900.0,0.00010732832315113865,4540.1558322982655,5116.0262966079845,4783.89013671875
2009-01-09,4836.81005859375,4881.172283380682,4845.614766342553,144.8701171875,38.911319736227824,66.66248204361287,49.33371748132791,36.00771546661736,-61.088680263772176,3773783386.8262415,-66.66666666666667,1.856408494910302,-1037723400.0,-0.00010941079189366781,4560.26227052016,5113.35784666734,4719.6201171875
2009-01-12,4844.870068359375,4859.865021306819,4822.706648314362,90.240234375,19.803286757923257,65.06997166048245,45.13794538318945,37.428029036468494,-80.19671324207674,3867455297.842705,-66.66666666666667,1.7374380217568934,-1153852600.0,-0.00025852076403421224,4587.841164956492,5101.898971762258,4636.93994140625
2009-01-13,4845.62607421875,4822.059543678977,4788.930883421977,-67.919921875,7.861489888086153,62.46024433527354,40.245401170519024,35.419917066600874,-92.13851011191385,4054339705.6537924,-66.66666666666602,0.163306075222261,-1299882200.0,-0.00043066908097349566,4591.104684044688,5100.147464392811,4422.35009765625
2009-01-14,4817.37509765625,4745.100275213068,4722.279831464572,-387.85009765625,5.808765339343852,56.9438153560083,30.661343545378674,28.126071155525942,-94.19123466065615,4211358467.72976,-66.66666666666627,-6.004637201414386,-1504605900.0,-0.0008200005023320424,4463.358660429819,5171.39153488268,4336.72998046875
2009-01-15,4770.028076171875,4657.71025390625,4652.179858556241,-636.33984375,5.025415460577737,47.45362474927903,27.73341392035859,16.498973857517438,-94.97458453942227,4327027922.391752,-66.66666666666667,-9.843045936115981,-1688927100.0,-0.0009083764053038087,4313.138619263806,5226.917533079944,4366.27978515625
2009-01-16,4709.349072265625,4584.301473721591,4600.19802702897,-617.71044921875,8.650000928336606,38.36021088485825,30.286257119516094,3.054703387016078,-91.34999907166339,4084988579.5561843,66.66666666666667,-12.20151858933178,-1511007600.0,-0.0007284855759149059,4216.667732865825,5202.030411665425,4316.14013671875
2009-01-19,4642.5640625,4512.808939985795,4548.551137881657,-710.169921875,7.691234683618808,30.236596117763433,28.395154901236864,-11.63334814876939,-92.3087653163812,4106444701.1002502,-66.66666666666566,-13.399907829875582,-1655567100.0,-0.0007031113009681806,4136.038493843434,5149.089631156566,4239.85009765625
2009-01-20,4563.91806640625,4439.588219105113,4492.423676022492,-697.6201171875,2.1682447940381167,22.035305955477234,25.68387705941421,-27.48591143025815,-97.83175520596188,4134502725.372425,-66.66666666666667,-15.64686523054517,-1818680700.0,-0.0007100652641759175,4076.2763946005794,5051.55973821192,4261.14990234375
2009-01-21,4496.28603515625,4384.539462002841,4450.373898989993,-618.76025390625,15.25619347857701,16.801818014586104,27.821843302517735,-42.9471792752676,-84.743806521423,4160518591.1817923,-66.66666666666526,-13.697709212842362,-1643463200.0,-0.000522956348804284,4048.682443901181,4943.889626411319,4219.419921875
2009-01-22,4430.23701171875,4334.200168678977,4408.382266787266,-564.47021484375,9.989918882746007,12.116586994947536,26.182183632514384,-57.9210415030534,-90.01008111725399,4125178581.918556,66.66666666666927,-13.534885135724675,-1783750100.0,-0.00047585961944271194,4036.9253893686623,4823.548634068838,4178.93994140625
2009-01-23,4369.7419921875,4288.509792258523,4366.665480354354,-540.68017578125,15.390667778648268,9.764521799189582,24.618398041783653,-72.32046590974969,-84.60933222135174,4273401991.7554216,-66.66666666666609,-12.645570404495801,-1937112400.0,-0.0004366437449221893,4030.2021320628432,4709.281852312157,4326.8701171875
2009-01-26,4330.4669921875,4280.714905894886,4359.429959778562,-310.06982421875,40.72333979311579,11.856527102708835,39.33161792335279,-83.35509389927859,-59.27666020688421,4167099193.3828826,66.66666666666667,-8.321644332553744,-1785519400.0,-8.30597486711993e-06,4083.715027173084,4577.218957201916,4323.419921875
2009-01-27,4299.114990234375,4279.433620383523,4352.882680159732,-98.93017578125,42.42389544770585,15.312767658670804,39.13367617233388,-91.57283222079026,-57.576104552294154,4204575236.828375,66.66666666666667,-6.76135605578209,-1913859300.0,5.6534732603884056e-05,4159.815538794449,4438.414441674301,4518.72021484375
